0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08281	0	0	0	0.279717	0	0	0	0	0.753281	0	0	0	0	0.398335	0	0	0	0	0	0.155522	0	0	0	0	0.7729	0	0.204441	0	0.429019	0	0.254743	0	0	0.197776	0	0	0	0	0	0	0	0.898499	0	0	0	0.284434	0	0	0	0	0.642034	0	0	0.220493	0	0	0	0.13821	0	0.689657	0.479125	0	0	0	0	0	0	0.264634	0	0.246083	0	0	0.536303	0	0	0	0	0	0	-0.588832	-0.88097	0	-1.06702	-0.26346	-0.805088	-0.106412	-0.547243	-0.412563	-0.142007	-0.963829	-1.6662	-0.889855	-0.517727	-0.392274	-0.85819	-0.780974	0	-1.14605	-1.10073	-1.653	-1.71128	-0.900984	-0.510322	-1.02366	
0	0.733637	0	0	0	0	0	0	0	0	0	0	0	0	0.656589	0	0	0	0	0	0	0	0	0	0	0	0.683004	0	0	0	0	0	0	0	0.436894	0	0	0.455847	0.479292	0.300678	1.17848	0.587744	0	0	0	0	0	0	0	0	0.767177	0	0.403297	0	0	0	0	0	0	0	0	0	0	0.494611	0	0	0	0.273765	0	0	0	0	0.267963	0	0	0	0.622048	0	0	1.23521	1.12227	0	0	0	0	0	0	0	0	0	0	0	0.276559	0	0.64778	0	0	0	0	0.109949	-1.97567	-0.433933	-0.486017	-0.571387	-0.629535	-0.467433	-0.0601518	-1.04115	-0.667032	-1.16769	-3.27648	-0.255874	-0.471748	-1.63527	-0.842498	-1.01647	-0.497932	-1.16089	-0.214361	-0.811947	-0.343191	-0.565861	-0.638702	-1.84829	-0.653267	
0.0873222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28949	0	0	0	0.681384	0	0	0	0	0	0	0.371032	0	0	0	0	0.846811	0	0	0	0	0	0	0.69905	0	0	0	0	0.24456	0	0	0	0	0.624981	0.495714	0	0	0	0.606342	0.559412	0.74265	0	0	0	0.448537	0	0	0	0	0	0.243523	0	0	0	0	0	0	0	0	0.365142	0	0	0	0	0	0	0	1.3466	0	0	0.740099	0	0.275483	0.404892	0	0.244913	0	0	0	0	0	0	0	0	-0.00241901	-1.05745	-0.00241901	-0.00241901	-0.571012	-3.76399	-0.76899	-0.440194	-2.3207	-0.370192	-3.43616	-1.42515	-0.416499	-0.00241901	-0.68081	-1.30861	-0.587935	-0.00241901	-0.00241901	-1.37632	-1.59313	-0.128491	-0.703152	-0.5095	-0.845147	
0	0	0	0	0	0	0	0	0.220914	0	0	0.346364	0	0	0	0	0	0	0	0	0.313103	0	0	0	0	0	0	0	0.372671	0	0	0	0	0	0	0	0	0	0.68761	0	0	0	0	0.726849	0	0	0	0	0	0.605362	0	0	0.431812	0	0	0.404669	0	0	0	0	0.286769	0.451479	0.420311	0	0	0	0.478183	0	0	0.79981	0	0	0.215586	0	0	0	0	0	0.428889	0	0.499355	0	0.466272	0	0	0	0	0	0	0	0	0.738981	0	1.07819	0	0	0	0	0	0	-1.2911	-0.465505	-0.202201	-0.985551	-0.230642	-1.50166	-0.710761	-0.406362	-1.00132	0	-1.35839	-1.13815	-0.537623	-0.441913	0	-0.792591	0	-0.012786	-1.82921	-1.79041	-2.19641	-0.811699	-0.262701	-0.875102	-1.13138	
0	0	0	0.198398	0	0	0	0.376805	0	0	0.609699	0	0.378601	0	0	0	0	0.405876	0	1.0544	0	0.506298	0.327972	0	0	0.129315	0	0	0	0	0.541753	0	0	0	0	0	0	0	0	0	0	0	0	0.863156	0	0	0	0	0	0.308811	0	0	0	0	0	0.346753	0.725707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.286191	0	0.492133	0	0	0.377667	0	0	0	0	0	0	0	0	0	0	0	0.233779	0	0	0	0	0.438056	0	0.579832	0	0	0	-0.243717	-1.01586	0	-0.484853	-0.671486	-0.694049	-2.54308	-0.628542	-0.879417	-0.743646	-0.211373	-2.7548	-0.0134363	0	-0.933599	-0.885408	-1.05573	-0.425926	-0.743491	-0.881975	-0.00851709	-0.682211	-1.13605	-0.708242	-0.836259	
0	0	0	0.438053	0.345113	0	0	0.278402	1.83558	0.299391	0	0.477421	0.310643	0	0	0	0	0.448072	0	0	0	0.272122	0	0.399978	0	0	0	0	0	0	0	0	0	0	0	0	0.556278	0	0	0	0	0.212465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.163681	0	0	0	0.584422	0	0	0	0	0	0	0	0	0.516599	0	0	0	0	0.518169	0	0	0.569417	0	0	0	0.491928	0	0	0	0	0	0.641465	0	0.409181	0	0	0	0	0	0	0	0	0	-0.27995	-0.943057	-1.2334	-0.81639	-1.02777	-1.63854	-0.345406	-0.0198432	-0.372055	-0.000856177	-1.44427	-1.42775	-1.7112	-1.80713	-0.457589	-0.458152	-0.22216	-0.412348	-0.461754	-1.47303	-0.899352	-0.585931	-0.572135	-0.734528	-0.423797	
0	0	0	0	0	0	0.443014	0	0.446427	0	0	0	0	0	0.186628	0	0.476821	0	0	0	0	0	0	0	0	0.826532	0	0.411866	0	0	0.197519	0	0	0	0	0	0	0.43233	0.203335	0	0	0	0	0	0	0	0.332785	0.392378	0	0	0	0	0	0	0	0	0	0	0	0	0.345128	0	0	0	0	0	0	0.412924	1.03629	0	0.606525	0	0	0	0.245415	0	0	0	0.431054	0	0	0	0	0.198742	0	0	0	0	0	0	0	0	0	0	0.485788	0	0	0	0	0.179883	-0.931786	-1.25105	-0.379791	-0.992502	-0.102687	-0.825883	-1.22549	0	-0.759641	0	-0.568369	-1.92716	-1.10702	-0.867203	0	-1.20878	0	-0.292296	-0.5319	-0.969773	-0.742404	-1.81362	-0.764329	-0.945218	-0.0858957	
0	0	0	0	0	0	0	0	0	0	0	0	0.472965	0	0	0	0	0.771391	0	0.50474	0.378495	0	0	0.466207	0	0	0	0	0	0	0.312281	0	0	0	0	0	0	0.942209	0	1.72691	1.36678	0	0	0	0.498396	0	0	0	0	0.490162	0.328088	0	0.468917	0	0	0	0	0	0	0.274893	0.541058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.274269	0.314724	0	0	0	0.513805	0.778182	0.5556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0713482	-0.916704	-0.363653	-1.78081	-2.00404	-0.00231065	-0.540448	-0.157925	-1.50813	-2.60716	-2.00768	-0.00231065	-0.290508	-0.26121	-1.18423	-1.09518	-0.00231065	-0.998818	-0.00231065	-1.53157	-2.99875	-0.00778767	-0.0128036	-0.965302	-0.666756	
0	0	0	0.286585	0	0	0	0.389221	0	0	0.312339	0	0	0.365229	0.980515	0	0.437171	0	0	0	0	0	0	0	0	0.529524	0	0.332083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.339462	0	0	0	0	0	0.640885	0	0	0.447869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.548877	0	0	0	0	0	0	0	0.276732	0.427095	0	0.378703	0	0	0.368847	0	0	0	0.418536	0	0	0	0	0.77728	0	0.427436	0.43567	0	0	-0.700031	-1.87444	-0.203819	-0.0992073	-0.166231	-1.2415	-0.981443	-0.650651	-0.513209	-0.554196	-0.410271	-0.855041	-1.39816	-0.14047	-0.383596	-0.782461	-1.22639	-0.554237	-1.50343	-1.63055	-1.66144	-0.114255	-0.435573	-0.636645	-0.402808	
0	0	0	0	0	0	0	0	0.358427	0.321771	0.347167	0	0	0	0	0.471005	0	0	0	0	0	0	0	0	0.47539	0.623152	0	0	0.778727	0	0	0.374293	0	0	0	0	0.393307	0	0.434144	0	0	0	0	0.703494	0	0	0	0	0.771573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36029	0	0	0	0.54273	0	0	0	0	0	0	0	0	0.421775	0.313123	0	0	0	0	0.294691	0	0	0	0	0	0.439983	0	0	0.165035	0	0	0	0	0	0	0.554141	-1.11617	-0.50068	-1.30679	-0.0264708	-0.381978	-1.65934	-0.284601	-1.06377	-1.88244	-0.477724	-0.295839	-1.04421	-0.000174068	-0.466916	-0.310482	-1.35583	-1.65848	-0.462762	-1.65161	-0.623682	-0.806775	-0.907233	-0.683746	-0.327371	-0.84914	
0.352952	0	0	0.862028	0	0.665206	0	0	0.421305	0	0	0.31595	0	0.255211	0.958624	0	0	0	0.271751	0	0.55714	0	0	0.414516	0	0	0	0	0	0	0	0	0	0	0	0.327902	0	0	0	0	0	0.329148	0	0	0	0	0	0.562118	0	0	0	0	0.411035	0	0	0	0.451102	0	0	0	0.18218	0	0	0.661728	0	0	0	0	0	0	0.202436	0	0	0	0.636831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.310129	0	0	0	0	0	0	0	0	0	-0.000596402	-0.419477	-0.000596402	-0.294865	-0.000596402	-0.882888	-1.07932	-0.789453	-0.385086	-0.290202	-0.893089	-0.282756	-1.94895	-0.300177	-0.101892	-0.979041	-2.19074	-0.215763	-1.10931	-1.51832	-0.352174	-1.3643	-1.12501	-0.453423	-2.17125	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87965	0	0	0	0	0.224283	0.431313	0.947474	0	0	0	0	0	0.976809	0	0	0	0	0	0.115969	0.55595	0.377834	0	0	0	0	0	0	0.407119	0	0.18539	0	0	0	0.314163	0	0	0	0	0	0	0	0	0	0.355244	0	0.675784	0	0	0	0	0	0	0.304804	0	0	0	0	0	0	0	0.357495	0	0	0	0	0	0	0	0.343751	0	0	0	0	0	0	0	0	0.207098	0.535825	0	1.06685	0	0	0	0.614735	-0.693346	0	-0.106217	-1.16553	0	-0.931326	-0.277218	-0.673353	-1.80188	-1.44971	-1.30284	-0.478837	0	-0.347858	-0.154575	-1.40048	-0.888719	-0.19032	-1.61045	-0.357116	-2.04571	-0.473479	-1.05373	-0.862566	-1.61304	
0	0	0	0	0	0	0	0	0.223882	0.235763	0	0	0	0	0	0	0	0.271525	0	0.205975	0	0	0.542239	0	0.802413	0	0.947863	0	0	0	0	0	0	0	0.313781	0.216667	0	0	0.432168	0	0	1.47127	0	0	0	0.281664	0	0.574155	0	0.969887	0	0	0	0.812455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.944245	0	0	0	0	0	0	0	0.495498	0	0	0	0	0	0	0	0	0	0.277172	0	0.443665	0	0	0	0	0	0.754936	0	0	0	0	0	-1.69967	-0.2209	-1.10864	-1.17251	-0.781243	-0.573288	-1.14497	-0.604671	-0.66499	-0.000319722	-0.532662	-0.757276	-2.34515	-2.57636	-0.481068	-0.394745	-1.57773	-0.542605	-0.891386	-0.14005	-0.946389	-0.695704	-0.180242	-0.643573	-0.541072	
0	0	0.769206	0	0	0	0	0	0.49527	0	0	0	0	0	0	0	0	0	0	0.30546	0.720448	0	0.603596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.484008	0	0.245802	0	0.690649	0	0	0	0	0	0	0	0	0	0	0	0.673539	0	0	0	0	0	0	0	0	0	0.197218	0	0.472558	0.50892	0	0	0	0	0	0	0	0	1.05061	0	0.43589	0	0	0	0.711144	0	0.592235	0	0	0.625818	0	0	0	0.122612	0	0	0	0.545116	0.462254	0	0	0	-0.429917	-0.168	-0.551258	-1.22137	-1.61021	-1.53405	-0.169422	-0.925241	-1.27166	-0.796252	-0.691424	-0.26137	-1.15174	-0.949562	-1.18338	-0.544142	-1.94515	-0.104445	-1.49096	-0.946786	-1.34872	-0.895455	0	0	-0.522214	
0	0.373602	0	0	0.37383	0	0	0	0	0	0	0	0	0	0	0.673515	0	0	0	0	0	0	0	0.975771	0.566207	0	0	0	0	0	0.875617	0.389488	0	0	0	0	0.886865	0	0	0	0.48247	0	0	0	0.273641	0	0	0	0.772562	0	0	0	0	0	0	0	0.316789	0	0	0	0	0.251875	0	0.817375	0	0	0	0	0	0	0	0	0	0.191586	0	0.400551	0	0	0	0	0.288764	0	0.335851	0	0	0	0	0	0	0	0	0.824395	0.614875	0	0	0	0	0	0	0	-0.108803	-1.22817	-0.825242	-3.0009	-0.858576	-0.540117	-0.0533394	-0.435356	-1.4045	-0.688703	-1.48608	-0.173195	-0.854163	-0.872337	-1.11091	-0.124486	-0.000863643	-0.300372	-0.287835	-0.0549245	-0.716846	-1.13834	-0.259256	-1.10828	-3.05403	
0	0	0	0	0.898576	0	0	0	0	0	0	0	0.253122	0	0	0	0	0	0	0	0	0.353856	0	0	0	0	0	0.567097	0	0	0	0	0	0	0.556794	0	0	0	0	0	0	0.0864965	0	0	0	0	0	0	0.556878	0	0	0.720659	0.396754	0	0.277339	0	0	0.258491	0	0	0	0	0	0	0	0	0	0.672186	0	0	0	0.351635	0	1.10618	0	0	0	0	0	0	0	0	0	0	0	0.527748	0	0	0.774621	0.493227	0	0	0.649977	0	0.269143	0.187936	0	0	0	0	-0.0805866	-0.43424	-0.940789	-0.875458	-0.303455	-0.815162	-5.64468E-05	-0.75933	-1.19163	-1.28183	-0.960904	-0.487823	-0.712915	-2.19498	-0.734953	-1.37367	-0.39859	-0.309783	-2.1187	-0.766765	-0.00779951	-1.62008	-1.12407	-0.135145	-0.33	
0.795582	0	0.289662	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51812	0	0	0	1.4392	0	0	0	0	0	0	0	0	0.354309	0	0	0	0	0	0	0.192255	0	0	0	0	0	0	0	0	0	0	0	0	0.61012	0.164759	0.49404	0.469874	0.660723	0	0	0.360793	0	0.98317	0	0	0	0	0	0	0	0	0	0	0.393746	0	0	0	0	0	0	0	0.89442	0.674202	0.362275	0	0	0	0	0	0.903112	0	0.259741	0	0	0	0	0	0	0	0	0	0	0	0.809112	-0.642169	-0.217844	-0.892512	-0.294396	-0.110469	-0.559748	-0.414337	-0.888564	-0.921867	-2.21346	-1.54443	-1.57169	-0.247383	-0.250501	-0.553122	-2.33877	-0.615007	-0.126071	-0.586689	-1.29291	-0.958394	-0.0873981	-1.33147	-1.26021	-1.7098	
0	0	0	0	0	0	0	0.350159	0	0	0	0	0	0.428968	0	0	0	0	0	0.172396	0	0	0	0.116077	0	0	0	0.605818	0	0	0.132393	0	0	0	0	0.417686	0	0	0.385569	0.924429	0	0	0	0	0	0	0	0	0	0	0	0	0.306233	0	0	0	0	0	0	0.453682	0.906935	0.515023	0	0	0	0.935467	0	0	0	0	0	0	0.486057	0	0	0.358886	0	0	0	0.401324	0	0	0	0.36215	0	0	0	0	0	0	0.223142	0	0	0.48568	0	0	0	0	0	0	-1.2743	-0.603966	-0.46867	-1.14876	-0.1492	-0.478618	-2.21237	-0.896219	-0.638736	-1.14609	-0.949245	0	0	-0.014167	-0.209443	-0.695299	-0.898303	-0.579228	-0.753844	-0.818745	-1.54101	0	-1.33243	-1.29736	-0.863256	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.285569	0.677238	0	0	0	0	0.202546	0.285587	0	0	0	0	0	0	0.623318	0.296928	0	0	0	0	0	0	0.783897	0	0.346559	0.865913	0	0.606502	0	0	0	0	0	0	0	0	0.452275	0	0	0	0.599421	0.725247	0	0	0	0.330236	0	0	0	0	0	0	0	0	0	0	0.319834	0	0	0	0	0	0	0	0.232534	0	0	0	0	0	0.761308	0	0.429529	0	0	0.531114	0	0	0	0.345808	0	0	0	0	-0.824779	-0.191381	-0.988797	-1.08036	-0.430051	0	-0.569372	-0.53563	-1.73906	-0.485983	-1.46753	-0.580852	-1.21701	-0.598921	-0.920777	-0.284468	0	-0.750998	-1.26434	-1.07992	-0.137646	-1.98214	-0.844961	-1.19717	-0.529777	
0	0	0	0	0	0.367684	0	0	0	0.231913	0	0.346551	0	0	0	0	0.228118	0	0	0	0	0	0	0	0	0	0	0	0.47369	0.270221	0	0	0	0	0.496166	0	0	0	0.86592	0	0.825656	0.155951	0	0	0	0	0.798737	0	0	0	0	0	0	0	0	0	0	0.261289	0	0	0	0	0	0	0	0	0.227034	0	0.350106	0.225713	0	0	0	0.471455	0	0.284888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.183286	0	0	0	0	0	0	0.814768	0	1.09657	-1.20229	-0.439738	-0.442868	-0.99755	-0.00146871	-0.886537	-0.0731104	-0.729429	-0.960462	-1.54603	-0.726821	-0.71646	-1.12975	-0.37843	-1.11398	-0.562752	-0.0978191	-0.108347	-0.714605	-0.534718	-1.22473	-0.621763	-1.29496	-1.57365	-0.897442	
0	0	0	0	0	0	0.807392	0	0	0.650004	0	0	0	0	0	0	0	0.500209	0	0	0	0	0	0.529833	0	0	0.369515	0	0	0	0	0	0.466044	0	0	0.613593	0	0.271718	0.176416	0	0	0	0	0	0	0	0	0	0	0	0	0.292249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173191	0	0.503982	0	0	0	0	0.886284	0.337907	0.682791	0	0	0	0.88403	0	0.707939	0	0	0.289935	0	0	0	0	0	0	0	0	0.149595	0	0	0	0	0.786848	0	-1.40055	-0.619197	-0.478683	-0.982719	-0.321496	-1.08286	-1.323	-0.201666	-0.606486	0	-0.537079	-2.22176	-1.10835	-1.10497	-0.406319	-0.596855	-0.385093	-0.846143	-0.235173	-2.33351	-0.298518	-1.20324	-0.392777	-0.882261	-0.510921	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.308645	0.482543	0.672437	0	0	0.350031	0	0	0	0	0	1.08403	0	0	0	0	0	0.158887	0	0	0.522212	0	0	0	0	0	0	0.602266	0.485699	0.55026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152399	0	0	0	0.39385	0	0	0	0.31326	0	0	0	0.686558	0	0	0	0	0.288452	0	0.183906	0	0	0	0.379252	0.197915	0	0	0	0	0	0.514802	0	0	0	0	0	0	0.455369	0	-0.690974	-1.26303	-0.824291	-0.53038	-0.889665	-0.413214	-0.692043	-0.562622	-0.458501	-1.50436	-0.430584	-0.916205	-0.20859	-0.420653	-0.00077799	-0.898738	-0.732512	-2.01308	-0.427815	-1.34993	-0.700078	-0.877792	-0.550323	-0.897519	-0.5291	
0	0.645644	0	0	0.382504	0	0	0	0.66968	0	0	0	0	0.711109	0	0	0	0	0	0.336432	0	0.3704	0	0	0.327309	0.305118	0	0	0	0.791036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48438	0	0	0	0	0	0.62219	0	0	0	0	0	0	0	0.236731	0	0	0	0	0	0	0	0.481558	0	0.591534	0	0	0	0	0	0	0	0	0	0.194378	0	1.65075	0	0.674274	0	0	0	0	0	0	0	0.201405	0.489916	0.163107	0	0	-0.244254	-1.5251	-0.213112	-0.551338	-1.06297	-0.204613	-0.346216	-0.67765	-0.523231	-1.29149	-1.35286	-0.773093	-2.12736	-1.06118	-0.671209	-0.488085	-0.538799	-1.00762	-0.565057	-0.560851	-0.203204	-0.366853	-2.72453	-0.287667	-0.961123	
